id,relid,year,conflict_name,dyad_name,side_a,side_b,state,lga,latitude,longitude,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_estimate,high_estimate,low_estimate,source_article,source_headline,location_description
287351,CHA-2019-2-14009-1.2,2019,Fulani - Jukun,Fulani - Jukun,Fulani,Jukun,Taraba state,Jalingo lga,8.96059,11.2595,2019-05-07,2019-05-07,0,0,0,5,5,5,3,"""Vanguard ,2019-05-09,Worsening insecurity: Gunmen storm Sokoto community, kill monarch, raze police station"";""Nigeria Watch,2019-05-06,IBD016456"";""Nigeria Watch,2019-05-07,IBD016468"";""Business Day (Nigeria) via Pressreader,2019-06-02,Fulani herdsmen killed 51 of our people - Fr. Kamai""","Worsening insecurity: Gunmen storm Sokoto community, kill monarch, raze police station;IBD016456;IBD016468;Fulani herdsmen killed 51 of our people - Fr. Kamai","on Murbai, Kisbap and Yawai-Abare villages OR on Murbai and Sembe village, the outskirts of Jalingo, the Taraba State capital"
286755,CHA-2019-2-14009-1.1,2019,Fulani - Jukun,Fulani - Jukun,Fulani,Jukun,Taraba state,Jalingo lga,8.88333,11.36667,2019-05-07,2019-05-07,0,0,0,6,6,6,3,"""Vanguard ,2019-05-09,Worsening insecurity: Gunmen storm Sokoto community, kill monarch, raze police station"";""Nigeria Watch,2019-05-07,IBD016468"";""Nigeria Watch,2019-05-06,IBD016456"";""Business Day (Nigeria) via Pressreader,2019-06-02,Fulani herdsmen killed 51 of our people - Fr. Kamai""","Worsening insecurity: Gunmen storm Sokoto community, kill monarch, raze police station;IBD016468;IBD016456;Fulani herdsmen killed 51 of our people - Fr. Kamai","on Murbai, Kisbap and Yawai-Abare villages OR on Murbai and Sembe village, the outskirts of Jalingo, the Taraba State capital"
290321,CHA-2019-2-14009-2,2019,Fulani - Jukun,Fulani - Jukun,Fulani,Jukun,Taraba state,Ardo-Kola lga,8.80359,11.16707,2019-06-16,2019-06-16,0,0,0,1,1,6,1,"""Vanguard ,2019-06-18,33 killed, dozens injured, houses burnt in triple suicide bombing, violence in Borno, Taraba"";""All Africa,2019-06-18,One Killed, 6 Vehicles Destroyed in Kona, Fulani Clash"";""Vanguard ,2019-06-18,Women protest killings in Taraba""","33 killed, dozens injured, houses burnt in triple suicide bombing, violence in Borno, Taraba;One Killed, 6 Vehicles Destroyed in Kona, Fulani Clash;Women protest killings in Taraba",Tudiri village in Ardo Kola Local Government Area
294277,CHA-2019-2-5583-8,2019,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,Obi lga,8.34738,8.72769,2019-07-24,2019-07-24,0,2,0,0,2,2,2,"""Nigeria Watch,2019-07-24,IBD017016"";""The Guardian,2019-07-25,Two women feared killed as herdsmen attack Tiv in Nasarawa, cleric urges peace in Taraba""","IBD017016;Two women feared killed as herdsmen attack Tiv in Nasarawa, cleric urges peace in Taraba","Ibuam village of Adudu, Obi LGA, Nasarawa state"
322915,CHA-2019-2-5583-9,2019,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Taraba state,Gassol lga,8.47269,10.5442,2019-12-26,2019-12-26,0,2,0,0,2,2,2,"""Nigeria Watch,2019-12-26,IBD018127"";""The Punch,2019-12-27,Four killed, six injured in Taraba, Gombe attacks""","IBD018127;Four killed, six injured in Taraba, Gombe attacks","Gonori village, Gassol LGA, Taraba"
328556,CHA-2020-2-5583-1,2020,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.68922,9.25049,2020-01-10,2020-01-10,0,0,0,0,0,2,0,"""Nigeria Watch,2020-01-10,IBD018257"";""New Telegrph,2020-01-11,Herdsmen kill two people in fresh Benue village attack""",IBD018257;Herdsmen kill two people in fresh Benue village attack,"along Anyiin- Kente and Tseke-Wukari road,Logo"
327542,CHA-2020-2-5583-0,2020,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,Keana lga,8.16746,8.76829,2020-01-21,2020-01-21,0,4,0,0,4,4,4,"""All Africa,2020-01-22,Gunmen Kill Church Leader, Three Others in Nasarawa""","Gunmen Kill Church Leader, Three Others in Nasarawa",Abebe community in Keana Local Government Area of Nasarawa State
328563,CHA-2020-2-5583-2,2020,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Taraba state,Bali lga,8.129947,10.984596,2020-01-26,2020-01-26,1,2,0,0,3,3,3,"""Nigeria Watch,2020-01-26,IBD018396"";""The Punch,2020-01-27,Three killed as Fulani, Tiv farmers clash in Taraba""","IBD018396;Three killed as Fulani, Tiv farmers clash in Taraba","Pangari village, Bali LGA, Taraba State"
334865,CHA-2020-2-5583-3,2020,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Kwande lga,6.87456,9.60949,2020-03-04,2020-03-04,0,9,0,0,9,9,9,"""All Africa,2020-03-05,Suspected Herdsmen Kill Four Persons in Benue
CR 	This Day"";""Vanguard ,2020-03-11,EXCLUSIVE: 5 more corpses recovered from river, bushes in Benue community after herdsmen attack""","Suspected Herdsmen Kill Four Persons in Benue
CR 	This Day;EXCLUSIVE: 5 more corpses recovered from river, bushes in Benue community after herdsmen attack","Waya, Moon district of Kwande Local Government Area of Benue State

Waya community in Jato-Aka, Kwande Local Government Area"
335105,CHA-2020-2-5583-4,2020,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.86616,8.66509,2020-03-13,2020-03-13,0,0,0,4,4,4,0,"""Vanguard ,2020-03-14,Again, suspected armed herdsmen kill seven mourners in Benue communities"";""Idoma Voice,2020-04-26,Blood, tears in Benue as Fulani unleash terror on poor famers""","Again, suspected armed herdsmen kill seven mourners in Benue communities;Blood, tears in Benue as Fulani unleash terror on poor famers",Chongu community in Mbawa council ward of Guma Local Government Area
335112,CHA-2020-2-5583-5,2020,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.87783,8.65665,2020-03-14,2020-03-14,0,2,0,0,2,2,2,"""Vanguard ,2020-03-14,Again, suspected armed herdsmen kill seven mourners in Benue communities"";""Idoma Voice,2020-04-26,Blood, tears in Benue as Fulani unleash terror on poor famers""","Again, suspected armed herdsmen kill seven mourners in Benue communities;Blood, tears in Benue as Fulani unleash terror on poor famers","Tyohembe in Mbanyiar, Guma LGA"
335121,CHA-2020-2-5583-6,2020,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.90629,8.674,2020-03-14,2020-03-14,0,0,0,1,1,1,1,"""Vanguard ,2020-03-14,Again, suspected armed herdsmen kill seven mourners in Benue communities""","Again, suspected armed herdsmen kill seven mourners in Benue communities","Tse Ayev, Guma LGA"
336342,BEN-2020-2-5583-1,2020,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Kwande lga,6.80099,9.47021,2020-03-20,2020-03-22,0,1,0,0,1,1,1,"""Daily Trust,2020-03-22,1 killed, 3 missing after gunmen attack Benue community""","1 killed, 3 missing after gunmen attack Benue community",Div-nzaav community in Kwande Local Government Area
338868,CHA-2020-2-5583-7,2020,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2020-04-16,2020-04-16,0,1,0,0,1,1,1,"""Vanguard ,2020-04-17,A member of the cooperative, who spoke on condition of anonymity, stated that the armed herders stormed the community at about 1am and started shootings sporadically. According to him, “they  stormed the home of the young man and his family members at about 1 am ,while they were sleeping and opened fire on them. “You know that because of the hot weather, people now sleep outside their houses. So when they stormed the compound they opened fire on the people, who they met sleeping outside, killing the young man and injuring others who tried to flee. “They are presently receiving treatment at the Benue State University Teaching Hospital, BSUTH, in Makurdi. READ ALSO: NSCDC Cooperative Society gets new executives “This is unfortunate because he was somebody I knew very well, a member of our cooperative society who was peaceful and hardworking, it is painful. When contacted, the Police Public Relations Officer, Deputy Superintendent, DSP, Catherine Anene said she was yet to receive details of the incident. ""","A member of the cooperative, who spoke on condition of anonymity, stated that the armed herders stormed the community at about 1am and started shootings sporadically. According to him, “they  stormed the home of the young man and his family members at about 1 am ,while they were sleeping and opened fire on them. “You know that because of the hot weather, people now sleep outside their houses. So when they stormed the compound they opened fire on the people, who they met sleeping outside, killing the young man and injuring others who tried to flee. “They are presently receiving treatment at the Benue State University Teaching Hospital, BSUTH, in Makurdi. READ ALSO: NSCDC Cooperative Society gets new executives “This is unfortunate because he was somebody I knew very well, a member of our cooperative society who was peaceful and hardworking, it is painful. When contacted, the Police Public Relations Officer, Deputy Superintendent, DSP, Catherine Anene said she was yet to receive details of the incident.","Tse Igba community in Mbabai council ward, Guma LGA, of Benue state"
339943,CHA-2020-2-5583-9,2020,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.86616,8.66509,2020-04-21,2020-04-21,0,1,0,0,1,1,1,"""Vanguard ,2020-04-22,Armed herdsmen storm Benue community, kill one, shoot scores"";""New Telegraph,2020-04-22,Again, herdsmen attack Ortom’s village, kill one""","Armed herdsmen storm Benue community, kill one, shoot scores;Again, herdsmen attack Ortom’s village, kill one","Chongu Gugor village, Mbawa Council Ward in Guma Local Government Area, LGA, of Benue State"
339759,CHA-2020-2-5583-8,2020,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Gwer West lga,7.63211,8.21656,2020-05-02,2020-05-02,0,2,0,0,2,2,2,"""The Nation,2020-05-04,Guards recover bodies of farmers killed by suspected herdsmen""",Guards recover bodies of farmers killed by suspected herdsmen,"Saghev/Ukusu district, Gwer West Local Government Area in Benue State"
343762,BEN-2020-2-5583-2,2020,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Kwande lga,6.80099,9.47021,2020-05-05,2020-05-05,0,1,0,0,1,1,1,"""Nigeria Watch PAR012017,2020-05-05,Fulani Herdsmen Attack, Benue""","Fulani Herdsmen Attack, Benue","Div Nzaav, Turan, Kwande LGA"
343393,CHA-2020-2-5583-13,2020,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Gwer West lga,7.63211,8.21656,2020-05-08,2020-05-08,0,1,0,0,1,1,1,"""All Africa,2020-05-11,315 Killed By Armed Herdsmen in My Domain, Benue Monarch Cries Out""","315 Killed By Armed Herdsmen in My Domain, Benue Monarch Cries Out","Gbaange-Tongov community, Gwer West"
343381,CHA-2020-2-5583-11,2020,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,8.160068,8.591141,2020-05-09,2020-05-09,0,2,0,0,2,2,2,"""All Africa,2020-05-11,315 Killed By Armed Herdsmen in My Domain, Benue Monarch Cries Out""","315 Killed By Armed Herdsmen in My Domain, Benue Monarch Cries Out",Yelwata community of Guma LGA
343450,CHA-2020-2-5583-14,2020,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.7166,8.899,2020-05-11,2020-05-11,0,2,0,0,2,2,2,"""All Africa,2020-05-13,Herdsmen Kill Two Farmers in Benue Community""",Herdsmen Kill Two Farmers in Benue Community,Agasha community in Guma Local Government Area
345982,CHA-2020-2-5583-15,2020,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2020-06-06,2020-06-06,0,0,0,3,3,12,0,"""All Africa,2020-06-08,Military Kills Five Killer-Herdsmen After Deadly Attack in Benue""",Military Kills Five Killer-Herdsmen After Deadly Attack in Benue,"Torkula, Kponko and Kaseyo villages in Mbadwem ward of Guma LGA"
348725,NIG-2020-2-12441-0,2020,Eggon - Fulani,Eggon - Fulani,Eggon,Fulani,Nasarawa state,Nasarawa Eggon lga,8.8627,8.346387,2020-08-03,2020-08-03,1,0,0,0,1,1,1,"""HumAngle,2020-08-04,Gunmen Kill Journalist, 14 Others Still Missing in Nasarawa"";""Morning Star News,2020-11-01,Abducted Pastor in Nigeria Not Released; 6-Year-Old Kidnapped""","Gunmen Kill Journalist, 14 Others Still Missing in Nasarawa;Abducted Pastor in Nigeria Not Released; 6-Year-Old Kidnapped",in Washo community
358383,CHA-2020-2-5583-16,2020,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,Keana lga,8.23333,8.56667,2020-09-09,2020-09-09,0,2,0,0,2,2,2,"""Vanguard ,2020-09-10,Unknown gunmen kill two farmers in Nasarawa"";""Nigeria Watch,2020-09-09,Herdsmen vs Farmers, Nasarawa""","Unknown gunmen kill two farmers in Nasarawa;Herdsmen vs Farmers, Nasarawa","in Icenyam village of Kadariko Olive in Keana Local Government of Nasarawa State

///

Kardoroko community; Keana"
358512,BEN-2020-2-5583-0,2020,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2020-09-20,2020-09-20,0,2,0,0,2,5,0,"""All Africa,2020-09-23,Suspected Herdsmen Kill Three People in Benue"";""Vanguard ,2020-09-22,BENUE: Armed herders invade Ortom’s hometown, behead one, hack four others to death""","Suspected Herdsmen Kill Three People in Benue;BENUE: Armed herders invade Ortom’s hometown, behead one, hack four others to death","Tse-Apera, Nzorov; Guma Local Government Area of Benue State."
374413,BEN-2020-2-5583-4,2020,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Makurdi lga,7.697829,8.455739,2020-12-11,2020-12-11,0,4,0,0,4,4,4,"""Vanguard ,2020-12-13,Suspected herdsmen kill clan head, in-law, son, brother in Benue""","Suspected herdsmen kill clan head, in-law, son, brother in Benue","Tse Angbande community, Adaka in the outskirt of Makurdi the capital of Benue State"
396795,BEN-2021-2-5583-29,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2021-04-21,2021-04-21,0,2,0,0,2,2,2,"""Vanguard ,2021-04-22,Armed herders kill Benue monarch, five others in Makurdi, Guma, Agatu"";""Independent,2021-04-22,Herdsmen Kill Six, Including Traditional Ruler In Three Separate Attacks In Benue""","Armed herders kill Benue monarch, five others in Makurdi, Guma, Agatu;Herdsmen Kill Six, Including Traditional Ruler In Three Separate Attacks In Benue",Mbayer-Yandev in Guma LGA
396798,BEN-2021-2-5583-28,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Makurdi lga,7.850271,8.562258,2021-04-21,2021-04-21,0,2,0,0,2,2,2,"""Vanguard ,2021-04-22,Armed herders kill Benue monarch, five others in Makurdi, Guma, Agatu"";""Independent,2021-04-22,Herdsmen Kill Six, Including Traditional Ruler In Three Separate Attacks In Benue""","Armed herders kill Benue monarch, five others in Makurdi, Guma, Agatu;Herdsmen Kill Six, Including Traditional Ruler In Three Separate Attacks In Benue",at Tse-Zoola Village Agan Makurdi Local Government Area
396799,BEN-2021-2-5583-30,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Agatu lga,7.805479,8.057261,2021-04-21,2021-04-21,0,2,0,0,2,2,2,"""Independent,2021-04-22,Herdsmen Kill Six, Including Traditional Ruler In Three Separate Attacks In Benue"";""Vanguard ,2021-04-22,Armed herders kill Benue monarch, five others in Makurdi, Guma, Agatu""","Herdsmen Kill Six, Including Traditional Ruler In Three Separate Attacks In Benue;Armed herders kill Benue monarch, five others in Makurdi, Guma, Agatu",Odugbeho in Agatu LGA
396854,BEN-2021-2-5583-31,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2021-04-23,2021-04-24,0,17,0,0,17,17,0,"""Crisis Watch,2021-05-01,Nigeria APRIL 2021"";""Vanguard ,2021-04-24,17 killed, others injured as herdsmen militia attack parts of Guma LG""","Nigeria APRIL 2021;17 killed, others injured as herdsmen militia attack parts of Guma LG","Tse Ukor, Tse Gborigyo and Tse Uhembe communities all in Mbayer-Yandev Council Ward of Guma Local Government Area, LGA, of Benue state"
396838,BEN-2021-2-5583-0,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,Doma lga,8.20323,8.30466,2021-04-24,2021-04-24,0,11,0,0,11,11,11,"""Vanguard ,2021-04-24,Black Saturday in Nasarawa as gunmen allegedly kill 9, scores injured"";""All Africa,2021-04-26,Ogun Police Arrest Three Officers for Extorting Lasu Student of N153,000
CR 	This Day"";""Crisis Watch,2021-05-01,Nigeria APRIL 2021""","Black Saturday in Nasarawa as gunmen allegedly kill 9, scores injured;Ogun Police Arrest Three Officers for Extorting Lasu Student of N153,000
CR 	This Day;Nigeria APRIL 2021","in Ajimaka, a Tiv settlement in Doma Local Government Area of Nasarawa State"
397295,BEN-2021-2-5583-25,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,Keana lga,8.16746,8.76829,2021-04-24,2021-04-27,0,2,0,0,2,3,2,"""Crisis Watch,2021-05-01,Nigeria APRIL 2021"";""The Nation,2021-05-08,How herdsmen slaughtered my husband, aborted his dream of becoming professor""","Nigeria APRIL 2021;How herdsmen slaughtered my husband, aborted his dream of becoming professor","Doma and Keana areas, Nasarawa state"
396950,BEN-2021-2-5583-23,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Makurdi lga,7.7411,8.5121,2021-04-27,2021-04-27,0,0,0,7,7,7,7,"""BBC Monitoring Africa,2021-04-27,Dozens killed in Nigeria as insecurity surges"";""All Africa,2021-04-28,7 Killed, Several Wounded in Attack On Benue IDP Camp"";""All Africa,2021-04-28,Ortom Talks Tough, Says 70 People Murdered By Herders in Benue in Two Weeks"";""Daily Post,2021-05-01,Bemgba Iortyom: Abagena killings: Akume finally speaks through Mkor"";""Vanguard,2021-11-02,28 die in Benue IDPs camp""","Dozens killed in Nigeria as insecurity surges;7 Killed, Several Wounded in Attack On Benue IDP Camp;Ortom Talks Tough, Says 70 People Murdered By Herders in Benue in Two Weeks;Bemgba Iortyom: Abagena killings: Akume finally speaks through Mkor;28 die in Benue IDPs camp","in Abagena, along Makurdi-Lafia highway in central state of Benue

///

Abagena Internally Displaced Persons (IDPs) camp in Makurdi Local Government Area of Benue State.

///

outskirts of Makurdi town"
397065,BEN-2021-2-5583-33,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2021-04-28,2021-04-30,0,4,0,0,4,4,0,"""Vanguard ,2021-04-30,Again, armed herders kill five in two separate attacks on Benue communities""","Again, armed herders kill five in two separate attacks on Benue communities",Imandeakpu and Mbatyough Saghev communities in Guma and Gwer West Local Government Areas of Benue state
430240,BEN-2021-2-5583-34,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Gwer West lga,7.63211,8.21656,2021-04-28,2021-04-30,0,1,0,0,1,1,0,"""Vanguard ,2021-04-30,Again, armed herders kill five in two separate attacks on Benue communities""","Again, armed herders kill five in two separate attacks on Benue communities",Imandeakpu and Mbatyough Saghev communities in Guma and Gwer West Local Government Areas of Benue state
397204,BEN-2021-2-5583-36,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Gwer West lga,7.676118,8.206273,2021-05-02,2021-05-02,0,2,0,0,2,2,2,"""Agence France Presse,2021-05-03,Gunmen kill 17 villagers in central Nigeria: officials"";""Vanguard ,2021-05-03,17 dead as armed herdsmen sack two Benue communities""",Gunmen kill 17 villagers in central Nigeria: officials;17 dead as armed herdsmen sack two Benue communities,"along the Naka-Agagbe road; in Gwer West local government area of Benue state

///

Agbanu, along Naka-Agagbe road"
397205,BEN-2021-2-5583-35,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Gwer West lga,7.454937,8.193221,2021-05-03,2021-05-03,0,15,0,0,15,15,15,"""Vanguard ,2021-05-03,17 dead as armed herdsmen sack two Benue communities"";""Agence France Presse,2021-05-03,Gunmen kill 17 villagers in central Nigeria: officials""",17 dead as armed herdsmen sack two Benue communities;Gunmen kill 17 villagers in central Nigeria: officials,"Tijime; in Gwer West local government area of Benue state

///

Tse Amgbem in Tijime Council Ward"
401773,BEN-2021-2-5583-6,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Taraba state,Bali lga,8.15541,10.96853,2021-05-13,2021-05-13,0,4,0,0,4,4,4,"""All Africa,2021-05-15,Suspected Herders Kill 6 in Taraba""",Suspected Herders Kill 6 in Taraba,"Baafada in Gazabu and Mambilla road;

Utsua Daa and Baafada villages at Bali Takum in Bali local government area of Taraba State;

villages around Gazabu and Utsua Daa"
401855,BEN-2021-2-5583-2,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Taraba state,Bali lga,8.15541,10.96853,2021-05-13,2021-05-16,0,1,0,0,1,1,1,"""All Africa,2021-05-17,Taraba Herders Attack - Locals Bury 30, Over 3,000 Displaced
CR 	Leadership""","Taraba Herders Attack - Locals Bury 30, Over 3,000 Displaced
CR 	Leadership","Bali local government area of Taraba State;

at Bornu Kurku, Utsua Daa, Baafada and Bali town"
401776,BEN-2021-2-5583-7,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Taraba state,Bali lga,8.15541,10.96853,2021-05-13,2021-05-13,0,2,0,0,2,2,2,"""All Africa,2021-05-15,Suspected Herders Kill 6 in Taraba""",Suspected Herders Kill 6 in Taraba,"Utsua Daa village in Takalafia ward;

Utsua Daa and Baafada villages at Bali Takum in Bali local government area of Taraba State;

villages around Gazabu and Utsua Daa"
