id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
42064,NIG-2011-1-793-20,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 29 March 2011 ""Nigerian police intercept bomb-carrying suspected Islamists",,,,"Zakai Adamu, state assistant police commissioner for Borno state",1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-03-29 00:00:00.000,2011-03-29 00:00:00.000,0,1,0,0,1,1,1,475,
42065,NIG-2011-1-793-21,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Associated Press Newswires 15 April 2011 ""Police in northern Nigeria accuse radical Muslim sect of killing 2 day before election""; Xinhua News Agency 15 April 2011 ""1st LD Writethru: 2 killed, 7 injured in attack in north Nigeria",,,,Borno State Police Commissioner Michael Zuokumor,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-04-15 00:00:00.000,2011-04-15 00:00:00.000,0,0,0,0,0,2,0,475,
42066,NIG-2011-1-793-22,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Radio Nigeria-Abuja/BBC 22 April 2011 ""Three die following 20 April explosion in northern Nigeria",,,,,1,Maiduguri town,Maiduguri,Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-04-20 00:00:00.000,2011-04-20 00:00:00.000,0,0,0,0,0,3,0,475,
42067,NIG-2011-1-793-23,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 14 May 2011 ""Blast kills two in northeastern Nigeria: police",,,,"police chief for Borno State, Mohamed Jinjiri Abubakar",1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-05-13 00:00:00.000,2011-05-13 00:00:00.000,0,0,2,0,2,2,2,475,
42068,NIG-2011-1-793-24,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 17 May 2011 ""Nigeria arrests 150 after army ambush""; Reuters News 19 May 2011 ""UPDATE 2-Nigerian bomb blast injures five police, soldiers",,,,army spokesman Lieutenant Abdullahi Muhammad,1,Maiduguri town,Maiduguri town (Gwange district),Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-05-15 00:00:00.000,2011-05-15 00:00:00.000,4,0,0,0,4,4,4,475,
42070,NIG-2011-1-793-25,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 19 May 2011 ""Nigerian 'Islamists' attack police station",,,,"police commissioner for Borno state, Mohamed Jinjiri Abubakar",1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-05-18 00:00:00.000,2011-05-18 00:00:00.000,1,0,2,0,3,3,3,475,
42069,NIG-2011-1-793-27,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,NigeriaWatch database,,,,The Guardian,3,Bwari Area council,Bwari LGA,Federal Capital territory,Bwari Area council,9.218000,7.408000,POINT (7.408 9.218),142935,Nigeria,NGA,475,Africa,1,1,2011-05-22 00:00:00.000,2011-05-22 00:00:00.000,3,0,0,0,3,3,3,475,
42072,NIG-2011-1-793-28,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Associated Press Newswires 24 May 2011 ""Nigerian police say radical Muslim sect kills patrol officer in restive northeast",,,,Borno State police chief,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-05-23 00:00:00.000,2011-05-23 00:00:00.000,1,0,0,0,1,1,1,475,
42074,NIG-2011-1-793-29,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 28 May 2011 ""Suspected Islamists kill eight in northern Nigeria:police",,,,Borno State police commissioner Mohammed Jinjiri Abubakar,1,Damboa town,"Damboa, about 100 kilometres (62 miles) south of Maiduguri",Borno state,Damboa lga,11.156040,12.757580,POINT (12.75758 11.15604),145826,Nigeria,NGA,475,Africa,1,1,2011-05-27 00:00:00.000,2011-05-27 00:00:00.000,4,0,0,0,4,8,4,475,
42075,NIG-2011-1-793-30,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 30 May 2011 ""Bombs kill 4 at barracks after Nigerian president sworn in""; Reuters News 29 May 2011 ""UPDATE 2-Blast at barracks kills 12 in Nigeria""; Dow Jones International News 1 June 2011 ""Islamic Group Claims Responsibility For Nigeria Attacks - BBC",,,,Bauchi state police commissioner Abdulkadir Indabawa; barracks commander; rescue worker; hospital spokesman; Boko Haram,1,Bauchi town,Bauchi town,Bauchi state,Bauchi lga,10.313441,9.843273,POINT (9.843273 10.313441),144380,Nigeria,NGA,475,Africa,1,1,2011-05-29 00:00:00.000,2011-05-29 00:00:00.000,0,0,2,12,14,20,2,475,
42076,NIG-2011-1-793-31,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 7 June 2011 ""Five killed in Islamists sect attacks in Nigeria""; Xinhua News Agency 7 June 2011 ""Roundup: Death toll of Nigeria's twin blasts rises to 10",,,,police spokesman Lawal Abdullahi,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-06-07 00:00:00.000,2011-06-07 00:00:00.000,0,3,0,0,3,5,3,475,
42073,NIG-2011-1-793-32,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Unmasking Boko Haram,2020-06-01,Factional Feuds and Territorial Conquests (chapter 8)""",Unmasking Boko Haram,2020-06-01,Factional Feuds and Territorial Conquests (chapter 8),"police, Nigerian National Emergency Management Agency (NEMA); Boko Haram; Zenn",1,Abuja city,Abjua city,Federal Capital territory,Abuja municipal area council,9.083333,7.533333,POINT (7.533333 9.083333),142936,Nigeria,NGA,475,Africa,1,1,2011-06-16 00:00:00.000,2011-06-16 00:00:00.000,1,1,0,2,4,8,4,475,
42077,NIG-2011-1-793-33,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 20 June 2011 ""Nigerian Islamists kill 7 in police station, bank raid""; Associated Press Newswires 21 June 2011 ""Nigeria police suspect copycats after 8 killed in attacks that resemble work of Muslim sect""; ARB June 2011 (p. 18880)",,,,residents,1,Kankara town,"Kankara town, 13O kilometres (80 miles) south of the northern city of Katsina",Katsina state,Kankara lga,11.931140,7.411150,POINT (7.41115 11.93114),146535,Nigeria,NGA,475,Africa,1,1,2011-06-20 00:00:00.000,2011-06-20 00:00:00.000,5,0,0,2,7,7,6,475,
42079,NIG-2011-1-793-34,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Associated Press Newswires 21 June 2011 ""Nigeria police suspect copycats after 8 killed in attacks that resemble work of Muslim sect",,,,Police spokesman Lawal Abdullahi,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-06-20 00:00:00.000,2011-06-20 00:00:00.000,1,0,0,0,1,1,1,475,
42080,NIG-2011-1-793-35,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Associated Press Newswires 27 June 2011 ""Commander: 3 killed in suspected sect attack on customs office in northeast Nigeria""; Agence France-Presse (AFP) 27 June 2011 ""Two girls killed in fresh Nigeria blast: army",,,,"Maj. Gen. Jack Okechukwu Nwaogbo, the commander of a task force targeting Boko Haram",1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-06-27 00:00:00.000,2011-06-27 00:00:00.000,0,0,2,1,3,12,2,475,
42081,NIG-2011-1-793-36,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 3 July 2011 ""Bomb kills 10 in northern Nigeria: military source, witness",,,,a military source and a witness,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-07-03 00:00:00.000,2011-07-03 00:00:00.000,0,0,0,0,0,10,0,475,
42082,NIG-2011-1-793-37,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Daily Trust/BBC 5/6 July 2011 ""Nigeria: Suspected Islamic sect members kill police inspectors",,,,"officials, witnesses",1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-07-04 00:00:00.000,2011-07-04 00:00:00.000,3,0,0,3,6,6,3,475,
42084,NIG-2011-1-793-38,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Daily Trust/BBC 5/6 July 2011 ""Nigeria: Police arrest suspected Boko Haram members, seize arms",,,,"officials, witnesses",1,Bauchi town,Bauchi town (Jahun ward),Bauchi state,Bauchi lga,10.313441,9.843273,POINT (9.843273 10.313441),144380,Nigeria,NGA,475,Africa,1,1,2011-07-04 00:00:00.000,2011-07-04 00:00:00.000,0,0,0,0,0,3,0,475,
42078,NIG-2011-1-793-39,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Xinhua News Agency 6 July 2011 ""3 soldiers injured in explosion in Nigeria's restive Borno State",,,,"Military sources, residents",1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-07-06 00:00:00.000,2011-07-06 00:00:00.000,0,0,0,0,0,2,0,475,
42085,NIG-2011-1-793-40,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 8 July 2011 ""Police killed, station bombed in north Nigeria: residents""; The Guardian/BBC 10 July 2011 ""Nigeria: Group urges Islamic sect members to lay down arms, embrace peace talks",,,,"residents; Bauchi State Police Commissioner, Mohammed Indabawa",1,Alkeri town,Alkaleri town,Bauchi state,Alkeri lga,10.266060,10.335290,POINT (10.33529 10.26606),144381,Nigeria,NGA,475,Africa,1,1,2011-07-08 00:00:00.000,2011-07-08 00:00:00.000,1,0,0,1,2,4,2,475,
42086,NIG-2011-1-793-41,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France 10 July 2011 ""Presse Nigerian military says 11 Islamists killed in shootout""; Associated Press Newswires 10 July 2011 ""17 killed in security operation against sect in Nigeria's restive northeast, authorities say""; This Day/BBC 11 July 2011 ""Nigeria: Thirty said killed following fighting between army, Boko Haram members",,,,military; residents,1,Maiduguri town,Maiduguri town (Kaleri Ngomari Custain neighbourhood),Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-07-09 00:00:00.000,2011-07-09 00:00:00.000,0,11,6,1,18,40,18,475,
42087,NIG-2011-1-793-42,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Reuters News 12 July 2011 ""UPDATE 1-Thousands flee Nigerian city hit by sect attacks",,,,Colonel Victor Ebhaleme,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-07-12 00:00:00.000,2011-07-12 00:00:00.000,0,3,0,0,3,7,3,475,
42089,NIG-2011-1-793-43,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 22 July 2011 ""Failed bomb attack, shootout in Nigeria's northeast",,,,Lt. Col. Hassan Isijeh Mohammed,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-07-21 00:00:00.000,2011-07-21 00:00:00.000,0,1,0,0,1,1,1,475,
42090,NIG-2011-1-793-44,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 26 July 2011 ""Nigeria military kills suspected Islamist sect member",,,,military,1,Maiduguri town,Maiduguri (Gomori area),Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-07-26 00:00:00.000,2011-07-26 00:00:00.000,0,1,0,0,1,1,1,475,
42091,NIG-2011-1-793-46,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 15 August 2011 ""Nigerian police station attacked, bank robbed",,,,military source,1,Gamawa town,Gamawa,Bauchi state,Gamawa lga,12.133790,10.537850,POINT (10.53785 12.13379),147262,Nigeria,NGA,475,Africa,1,1,2011-08-15 00:00:00.000,2011-08-15 00:00:00.000,1,0,0,0,1,1,1,475,
42088,NIG-2011-1-793-45,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 15 August 2011 ""Nigerian police kill 'would-be suicide bomber",,,,state police commissioner Simeon Midenda,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-08-15 00:00:00.000,2011-08-15 00:00:00.000,0,0,0,0,0,1,0,475,
42092,NIG-2011-1-793-47,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Associated Press Newswires 16 August 2011 ""Gunmen storm north Nigeria police station, killing 6 and stealing rifles; robbers bomb another",,,,"authorities, residents",1,Tambuwal town,Tambuwal,Sokoto state,Tambuwal lga,12.405920,4.646050,POINT (4.64605 12.40592),147250,Nigeria,NGA,475,Africa,1,1,2011-08-16 00:00:00.000,2011-08-16 00:00:00.000,0,0,0,0,0,6,0,475,
42093,NIG-2011-1-793-48,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 19 August 2011 ""Gunmen shoot dead three policemen in Nigerian city",,,,"Borno State police boss, Simeon Midenda",1,Maiduguri town,Maiduguri (Baga district),Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-08-19 00:00:00.000,2011-08-19 00:00:00.000,3,0,1,0,4,4,4,475,
42094,NIG-2011-1-793-49,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Reuters News 25 August 2011 ""UPDATE 1-Nigerian Islamist sect attacks kill 12 - police""; Xinhua News Agency 26 August 2011 ""20 killed in attack in northeast Nigeria""; ARB August 2011 (p 18955)",,,,"police commissioner of Adamawa state, A.T. Shinafa",1,Gombi town,Gombi/Gobi,Adamawa state,Gombi lga,10.161380,12.739900,POINT (12.7399 10.16138),144386,Nigeria,NGA,475,Africa,1,1,2011-08-25 00:00:00.000,2011-08-25 00:00:00.000,10,3,7,0,20,32,20,475,
42095,NIG-2011-1-793-50,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"The Guardian/BBC 31 August 2011 ""UN said not to accept Islamist sect's claims on Nigeria attack without probe",,,,"Army Public Relations Officer, Lt. Olukoya Victor",5,Song-Yola road,along Song-Yola Road in Adamawa State,Adamawa state,,9.580717,12.566246,POINT (12.566246 9.580717),143666,Nigeria,NGA,475,Africa,1,1,2011-08-29 00:00:00.000,2011-08-29 00:00:00.000,0,1,0,0,1,1,1,475,
42096,NIG-2011-1-793-51,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Associated Press Newswires 12 September 2011 ""Gunmen bomb police station and rob bank in north Nigeria attack, killing 5 people",,,,witnesses,1,Misau town,Misau in Bauchi state,Bauchi state,Misau lga,11.313700,10.466640,POINT (10.46664 11.3137),145821,Nigeria,NGA,475,Africa,1,1,2011-09-12 00:00:00.000,2011-09-12 00:00:00.000,4,0,1,0,5,5,5,475,
42097,NIG-2011-1-793-52,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 2 October 2011 ""Bomb blast, shootout hits violence-torn Nigerian city",,,,"lieutenant Colonel Hassan Mohammed, spokesman for military task force; residents",1,Maiduguri town,Maiduguri,Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-10-01 00:00:00.000,2011-10-01 00:00:00.000,0,0,0,0,0,3,0,475,
42098,NIG-2011-1-793-53,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Reuters News 6 October 2011 ""Nigerian Islamist sect suspects killed in gunfight",,,,"Simeon Midenda, Borno police commissioner",1,Mafa town,Mafa village near Maiduguri,Borno state,Mafa lga,11.925430,13.602690,POINT (13.60269 11.92543),146548,Nigeria,NGA,475,Africa,1,1,2011-10-05 00:00:00.000,2011-10-05 00:00:00.000,0,2,0,0,2,2,2,475,
42099,NIG-2011-1-793-54,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Associated Press Newswires 10 October 2011 ""Official: Suspected sect members set off bombs killing 2 in latest northeast Nigeria violence",,,,Joint Military Taskforce spokesman Col. Victor Ebhaleme,1,Maiduguri town,Maiduguri,Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-10-10 00:00:00.000,2011-10-10 00:00:00.000,0,0,0,0,0,2,0,475,
42100,NIG-2011-1-793-55,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Agence France-Presse (AFP) 15 October 2011 ""Nigeria policeman shot dead by suspected Islamists: police",,,,police,1,Maiduguri town,Maiduguri,Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2011-10-14 00:00:00.000,2011-10-14 00:00:00.000,1,0,0,0,1,1,1,475,
42102,NIG-2011-1-793-56,2011,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,-1,"Reuters News 16 October 2011 ""Bomb kills 3 at northern Nigerian police base"";  Agence France-Presse (AFP) 16 October 2011 ""Four killed in serial blasts at Nigerian police barracks""; Agence France-Presse (AFP) 24 October 2011 ""Gunmen kill two in Nigerian village market raid",,,,"witnesses, police",2,Gombe town,"34th Mobile Police Force Squadron base on Kwami Road, Gombe state",Gombe state,Gombe lga,10.289690,11.167290,POINT (11.16729 10.28969),144383,Nigeria,NGA,475,Africa,1,1,2011-10-16 00:00:00.000,2011-10-16 00:00:00.000,1,0,0,3,4,4,4,475,
